tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2988,cust_MockBrandB_271,True,2019-02-13 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2989.0,
89,cust_MockBrandA_49,True,2019-05-11 12:00:00,Saw an unexpected extra fee of $32.99 on my latest MockBrandA invoice.,90.0,
1758,cust_MockBrandA_948,True,2019-09-19 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $17.99, I will pursue legal action with my lawyer.",1759.0,
1397,cust_MockBrandA_754,True,2019-02-21 12:00:00,Courier delivered my package for order #62509 to the wrong street address.,1398.0,
1744,cust_MockBrandA_941,True,2019-01-26 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",1745.0,
662,cust_MockBrandA_363,True,2019-08-22 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,663.0,
811,@MockBrandASupport,False,2019-05-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,810.0
1466,@MockBrandASupport,False,2019-05-11 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1465.0
1084,cust_MockBrandA_590,True,2019-07-15 12:00:00,Your iOS app freezes completely on the home screen after latest update.,1085.0,
1352,@MockBrandASupport,False,2019-09-25 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1351.0
2390,cust_MockBrandA_1296,True,2019-02-27 12:00:00,"Tracking says delivery attempted for order #51574, but I was home all day.",2391.0,
792,cust_MockBrandA_433,True,2019-08-18 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,793.0,
1667,cust_MockBrandA_900,True,2019-06-23 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,1668.0,
3258,cust_MockBrandB_421,True,2019-04-14 12:00:00,Does MockBrandB support exporting my data to CSV?,3259.0,
1420,@MockBrandASupport,False,2019-01-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1419.0
1586,@MockBrandASupport,False,2019-05-28 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1585.0
2751,@MockBrandBCare,False,2019-07-19 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2750.0
2180,cust_MockBrandA_1179,True,2019-06-17 12:00:00,Your iOS app freezes completely on the home screen after latest update.,2181.0,
1268,cust_MockBrandA_685,True,2019-05-16 12:00:00,"Can I get a refund for MockBrandA order #89876, item arrived damaged.",1269.0,
3173,cust_MockBrandB_374,True,2019-09-24 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3174.0,
2446,cust_MockBrandA_1326,True,2019-02-18 12:00:00,Need a full refund for order #21701 because the item sent was completely wrong.,2447.0,
2507,cust_MockBrandB_11,True,2019-02-15 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2508.0,
1702,@MockBrandASupport,False,2019-09-23 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1701.0
185,cust_MockBrandA_102,True,2019-06-13 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",186.0,
2400,cust_MockBrandA_1302,True,2019-02-26 12:00:00,Please cancel my order #93480 immediately before it ships out.,2401.0,
1840,@MockBrandASupport,False,2019-03-12 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1839.0
2839,cust_MockBrandB_191,True,2019-07-27 12:00:00,Does MockBrandB support exporting my data to CSV?,2840.0,
658,cust_MockBrandA_361,True,2019-03-17 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,659.0,
2322,@MockBrandASupport,False,2019-03-27 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,2321.0
3171,cust_MockBrandB_373,True,2019-09-23 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",3172.0,
178,cust_MockBrandA_97,True,2019-05-22 12:00:00,"Cancel button is disabled in my account settings, please assist.",179.0,
155,@MockBrandASupport,False,2019-04-13 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,154.0
2636,cust_MockBrandB_82,True,2019-09-12 12:00:00,Does MockBrandB support exporting my data to CSV?,2637.0,
1312,@MockBrandASupport,False,2019-06-20 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1311.0
3242,cust_MockBrandB_413,True,2019-02-10 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",3243.0,
1024,@MockBrandASupport,False,2019-03-25 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1023.0
1462,@MockBrandASupport,False,2019-09-12 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1461.0
1138,@MockBrandASupport,False,2019-03-24 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1137.0
2771,cust_MockBrandB_153,True,2019-04-26 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2772.0,
33,cust_MockBrandA_17,True,2019-06-25 12:00:00,"Requested a refund on order #80697 a week ago, still nothing.",34.0,
1222,@MockBrandASupport,False,2019-04-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1221.0
2849,cust_MockBrandB_196,True,2019-07-10 12:00:00,Does MockBrandB support exporting my data to CSV?,2850.0,
1953,@MockBrandASupport,False,2019-08-25 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1952.0
1250,@MockBrandASupport,False,2019-05-10 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1249.0
687,@MockBrandASupport,False,2019-07-20 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,686.0
2575,@MockBrandBCare,False,2019-02-18 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2574.0
2380,cust_MockBrandA_1291,True,2019-07-23 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",2381.0,
2477,cust_MockBrandA_1344,True,2019-09-11 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",2478.0,
1220,@MockBrandASupport,False,2019-05-14 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1219.0
1197,@MockBrandASupport,False,2019-09-26 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1196.0
21,cust_MockBrandA_10,True,2019-08-14 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $60.99, I will pursue legal action with my lawyer.",22.0,
2828,@MockBrandBCare,False,2019-08-14 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2827.0
821,cust_MockBrandA_450,True,2019-04-27 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,822.0,
2354,cust_MockBrandA_1277,True,2019-07-22 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,2355.0,
1213,cust_MockBrandA_657,True,2019-05-20 12:00:00,Please cancel my order #41504 immediately before it ships out.,1214.0,
2140,@MockBrandASupport,False,2019-04-10 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2139.0
2875,@MockBrandBCare,False,2019-03-14 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2874.0
2600,cust_MockBrandB_62,True,2019-06-12 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2601.0,
524,cust_MockBrandA_287,True,2019-02-25 12:00:00,Your iOS app freezes completely on the home screen after latest update.,525.0,
665,cust_MockBrandA_365,True,2019-03-25 12:00:00,"Your product arrived broken for order #65163, cancel my recurring contract immediately.",666.0,
1069,cust_MockBrandA_582,True,2019-03-26 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",1070.0,
723,cust_MockBrandA_395,True,2019-04-19 12:00:00,"Tracking says delivery attempted for order #68459, but I was home all day.",724.0,
2069,@MockBrandASupport,False,2019-07-12 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,2068.0
1155,@MockBrandASupport,False,2019-09-17 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1154.0
1515,@MockBrandASupport,False,2019-07-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1514.0
719,cust_MockBrandA_393,True,2019-08-11 12:00:00,"MockBrandA charged me twice for the same order #53456, need this fixed.",720.0,
2940,@MockBrandBCare,False,2019-07-11 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2939.0
45,@MockBrandASupport,False,2019-08-17 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,44.0
82,cust_MockBrandA_44,True,2019-03-23 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",83.0,
2580,@MockBrandBCare,False,2019-08-28 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2579.0
2761,cust_MockBrandB_148,True,2019-09-15 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2762.0,
850,@MockBrandASupport,False,2019-02-27 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,849.0
914,@MockBrandASupport,False,2019-01-22 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,913.0
1988,@MockBrandASupport,False,2019-03-24 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1987.0
974,@MockBrandASupport,False,2019-05-14 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,973.0
3284,@MockBrandBCare,False,2019-06-20 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,3283.0
973,cust_MockBrandA_531,True,2019-03-21 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",974.0,
2994,cust_MockBrandB_274,True,2019-01-16 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2995.0,
1430,@MockBrandASupport,False,2019-01-11 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1429.0
663,@MockBrandASupport,False,2019-08-12 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,662.0
759,@MockBrandASupport,False,2019-06-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,758.0
2086,@MockBrandASupport,False,2019-03-13 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2085.0
2420,cust_MockBrandA_1313,True,2019-03-18 12:00:00,"Returned my package 10 days ago for order #48535, when will my refund be credited?",2421.0,
208,cust_MockBrandA_115,True,2019-09-24 12:00:00,MockBrandA website checkout is throwing a 500 error on step 3.,209.0,
582,cust_MockBrandA_319,True,2019-07-22 12:00:00,My MockBrandA order #43119 says delivered but I never received it.,583.0,
